일시,지점,폭염여부(O/X),최고체감온도(°C),최고기온(°C),평균기온(°C),최저기온(°C),평균상대습도(%),폭염특보(O/X),폭염영향예보(단계),열대야(O/X),자외선지수(단계)
2022-07-06,청도(813),O,33.2,32.5,28.3,24.4,76,O,경고,X,높음
2022-07-06,예천(815),O,33.5,33.1,28.1,24.9,74,O,경고,X,높음
2022-07-06,김천(822),O,34.7,34.2,28.9,25,78,O,경고,X,높음
2022-07-06,군위(823),O,34.6,34.2,29,25,77,O,경고,X,높음
2022-07-06,칠곡(825),O,34.2,34,29.2,25.9,80,O,경고,O,매우높음
2022-07-06,경산(827),O,34.3,34.4,28.3,24.9,74,O,경고,X,높음
2022-07-06,삼척(876),X,31.1,29.9,25.5,22.7,85,O,주의,X,매우높음
2022-07-06,속초(90),X,30.9,28.8,25.6,23.6,87.3,O,주의,X,높음
2022-07-06,삼천포(907),X,32.1,30.1,27,24.7,86,O,주의,O,매우높음
2022-07-06,고성(918),X,32.8,31,27.3,24.3,88,O,주의,O,높음
2022-07-06,창녕(919),O,34.7,34,28.8,24.6,79,O,경고,O,높음
2022-07-06,함안(920),O,33.5,32.4,27.9,23.6,85,O,주의,X,높음
2022-07-06,북춘천(93),O,33.7,32.4,28,23.6,81.8,O,경고,X,보통
2022-07-06,하동(932),O,33.3,32.8,28.1,24.8,80,O,주의,O,높음
2022-07-06,철원(95),X,32.6,30.8,26.8,22.1,86.6,O,주의,X,보통
2022-07-06,동두천(98),O,33.9,32.4,27.4,23.2,85,O,주의,X,보통
2022-07-06,파주(99),O,33.9,32.4,27,22.8,90.3,O,경고,X,보통
2022-07-07,북강릉(104),X,32,31,27.2,23.2,83.8,O,주의,O,높음
2022-07-07,동해(106),X,30.8,29.3,25.5,23.4,89.9,O,주의,X,높음
2022-07-07,서울(108),X,32.7,31,28.2,26.4,82.3,O,경고,X,높음
2022-07-07,인천(112),X,31.2,30,27.6,25,78.5,O,주의,X,보통
2022-07-07,원주(114),X,32.3,32.3,29.1,27,68.3,O,경고,O,보통
2022-07-07,울릉도(115),X,28.4,25.2,24.3,23.3,98,X,주의,X,높음
2022-07-07,수원(119),O,33.1,32.1,29,25.9,79.6,O,주의,X,높음
2022-07-07,영월(121),O,33.7,33.5,27.7,23.4,76.8,O,주의,X,높음
2022-07-07,충주(127),O,33.8,33.3,28.7,25.3,76.4,O,경고,O,높음
2022-07-07,서산(129),X,31.3,30,27.8,25.3,79.1,O,주의,X,보통
2022-07-07,울진(130),X,29.8,28.5,24.8,21.7,87.4,O,주의,X,높음
2022-07-07,청주(131),O,34.6,35.4,30.5,26.5,67.4,O,경고,O,높음
2022-07-07,대전(133),O,33.7,34.1,29.5,26.3,67.6,O,경고,O,높음
2022-07-07,추풍령(135),X,32.7,32.5,27.8,22.8,72.9,O,경고,X,매우높음
2022-07-07,안동(136),O,34,34.7,29.3,24.2,66.8,O,경고,O,높음
2022-07-07,상주(137),O,34.6,34.5,28.8,24.6,78.3,O,경고,O,매우높음
2022-07-07,포항(138),O,35,35.1,29.6,25.2,74.3,O,주의,O,매우높음
2022-07-07,군산(140),O,34.4,34.1,28.8,26.6,77.9,O,주의,O,높음
2022-07-07,대구(143),O,35.2,35.3,29.7,25.1,74.3,O,경고,O,높음
2022-07-07,전주(146),O,34.2,34.3,30,27.2,69,O,경고,O,높음
2022-07-07,울산(152),O,33.2,32.6,28.6,25.2,79.4,O,주의,O,매우높음
2022-07-07,창원(155),X,32.6,31.9,28,25.5,79.3,O,주의,O,높음
2022-07-07,광주(156),O,34.1,33,28.8,26,88.1,O,경고,O,높음
2022-07-07,부산(159),X,32.5,30.6,27.5,25.7,91.5,O,주의,O,매우높음
2022-07-07,통영(162),X,31.7,29.6,27.3,25.4,89.8,O,주의,O,매우높음
2022-07-07,목포(165),X,32,30.3,27.8,25.9,84,O,주의,O,높음
2022-07-07,여수(168),X,32.1,30.5,27.4,26,87.4,O,주의,O,매우높음
2022-07-07,흑산도(169),X,30.6,27.9,25.7,23.9,96,O,주의,X,매우높음
2022-07-07,완도(170),O,33.4,32,28.3,25.2,82.3,O,주의,O,높음
2022-07-07,고창(172),O,33.4,32.8,28.8,26.7,77.8,O,주의,O,높음
2022-07-07,제주(184),O,35.7,35.9,31.8,28.6,68.9,O,주의,O,높음
2022-07-07,진주(192),O,33.1,32,28.5,25.2,81.8,O,주의,O,높음
2022-07-07,양평(202),X,32.9,32.1,28.3,25.1,80.5,O,경고,O,보통
2022-07-07,이천(203),O,33.4,32.5,28.8,25.2,80.9,O,경고,X,보통
2022-07-07,인제(211),X,31.9,30.6,26.6,23,85.3,O,주의,O,보통
2022-07-07,홍천(212),X,32.7,32.2,27.8,23.9,78,O,경고,X,보통
2022-07-07,태백(216),X,30.7,30.2,26,21.8,73.3,X,관심,X,매우높음
2022-07-07,정선군(217),O,33,33.1,27.6,23.5,75,O,주의,X,높음
2022-07-07,제천(221),X,32.4,31.6,27.1,23.9,84.3,O,경고,X,높음
2022-07-07,보은(226),O,33.2,32.7,27.8,23.8,78.5,O,주의,O,매우높음
2022-07-07,천안(232),O,33.4,33.4,28.2,24.6,84.3,O,주의,X,보통
2022-07-07,보령(235),O,33,32.4,28.1,25.5,78.6,O,주의,X,보통
2022-07-07,부여(236),O,34,33.4,28.8,26.4,78.8,O,경고,O,보통
2022-07-07,금산(238),O,33,33.3,28.6,23.9,70.5,O,주의,O,높음
2022-07-07,세종(239),O,33.2,33,28.3,25.7,75.6,O,경고,O,보통
2022-07-07,부안(243),O,33.6,33.4,29,26.3,75,O,주의,O,높음
2022-07-07,임실(244),X,32.1,31.7,27.1,24.6,79.1,O,주의,X,높음
2022-07-07,정읍(245),O,33.1,33.3,29.3,26.8,68.6,O,주의,O,높음
2022-07-07,남원(247),X,32.8,33.2,28.5,24.8,72.1,O,주의,O,높음
2022-07-07,장수(248),X,31.8,31.8,26.4,21.3,79.5,O,주의,X,높음
2022-07-07,영광군(252),O,33.4,32.6,28.5,26.2,79.1,O,주의,O,높음
2022-07-07,김해시(253),O,33,31.1,28,25.4,87.6,O,경고,O,매우높음
2022-07-07,순창군(254),O,33.4,33.3,28.7,26,77.6,O,주의,O,높음
2022-07-07,양산시(257),O,33.6,32.5,29.2,26.2,81,O,경고,O,매우높음
2022-07-07,강진군(259),O,34.2,33.1,28.8,26.3,82.5,O,주의,O,높음
2022-07-07,장흥(260),X,32.4,30.2,27.5,26,92,O,주의,O,높음
2022-07-07,해남(261),O,33,31.8,28.1,25.9,85.3,O,주의,O,높음
2022-07-07,고흥(262),X,32,31.1,27.5,25.1,82.3,O,주의,O,매우높음
2022-07-07,의령군(263),O,33.6,33.6,29,24.6,73.8,O,주의,O,높음
2022-07-07,함양군(264),O,33.5,33.7,28,23.1,74.6,O,경고,O,높음
2022-07-07,진도군ASOS(268),X,31.2,29.1,27.2,26.3,86,O,주의,O,높음
2022-07-07,봉화(271),X,31.3,31,25.9,22.7,82.5,O,경고,X,높음
2022-07-07,영주(272),X,32.1,31.1,26.4,23.9,90.1,O,경고,X,높음
2022-07-07,문경(273),O,33.6,32.9,27.3,24.2,87.1,O,경고,X,매우높음
2022-07-07,청송군(276),O,33.1,34.1,28.3,22.1,66.1,O,경고,X,높음
2022-07-07,영덕(277),X,32.4,31.5,28,24.1,74.5,O,주의,O,매우높음
2022-07-07,의성(278),O,34.2,34.7,29.3,23.7,69.5,O,경고,O,높음
2022-07-07,구미(279),O,33.3,33.9,29.6,25.2,65.9,O,경고,O,매우높음
2022-07-07,영천(281),O,33,33.1,28.3,23.8,75,O,경고,O,높음
2022-07-07,경주시(283),O,34.8,34.4,29.3,24.3,74.5,O,경고,O,높음
2022-07-07,거창(284),O,33.5,33.5,28,23.3,76.9,O,주의,X,높음
2022-07-07,합천(285),O,33.3,33.7,28.7,24.4,72.3,O,경고,O,높음
2022-07-07,밀양(288),O,33.3,33.7,29.7,25.6,67.6,O,경고,O,높음
2022-07-07,산청(289),O,33.1,31.9,28.1,26,80.8,O,주의,O,높음
2022-07-07,거제(294),X,32.1,30.8,27.8,26.4,82.3,O,주의,O,매우높음
2022-07-07,남해(295),X,31.7,29.7,27.5,25.6,85.4,O,주의,O,매우높음
2022-07-07,부천(433),X,31.2,29.9,27,24.5,77,O,주의,X,보통
2022-07-07,안양(434),X,29.4,31.4,28.2,26.2,,O,경고,X,보통
2022-07-07,광명(437),X,32,31.3,28.2,26.1,79,O,주의,X,높음
2022-07-07,군포(438),X,31.6,30.7,27.3,25.4,80,O,경고,X,보통
2022-07-07,김포(441),X,,30.7,27.3,25.1,,O,경고,X,보통
2022-07-07,하남(444),X,32.6,31.7,27,24.5,83,O,경고,X,보통
2022-07-07,의왕(445),X,,,,,,O,주의,X,보통
2022-07-07,포천(504),X,31.9,30.6,27.2,24.7,85,O,주의,X,보통
2022-07-07,가평조종(505),X,32.2,30.7,27.5,24.8,87,O,경고,X,보통
2022-07-07,안성(516),O,33.5,33.5,29.2,25.2,76,O,경고,X,보통
2022-07-07,간성(517),X,32,29.9,25.6,23.4,95,O,주의,X,보통
2022-07-07,평창(526),X,32.1,32.5,26.7,23,77,O,주의,X,높음
2022-07-07,의정부(532),O,33.3,30.8,27.6,25,93,O,주의,X,보통
2022-07-07,횡성(536),O,33.5,32.9,27.5,24.7,91,O,경고,X,보통
2022-07-07,고양(540),X,32.4,30.9,27.3,25,83,O,경고,X,보통
2022-07-07,남양주(541),X,32.7,31.6,27.9,25,82,O,경고,X,보통
2022-07-07,안산(545),X,32.1,30.8,26.8,23.6,87,O,주의,X,보통
2022-07-07,경기광주(546),X,32.2,31.2,27.7,25,81,O,경고,X,보통
2022-07-07,여주(548),O,33.7,33.4,28.5,25.7,78,O,경고,X,보통
2022-07-07,용인(549),X,31.9,31.4,27.6,24.5,77,O,경고,X,보통
2022-07-07,오산(550),X,32.3,32.1,28.3,24.9,70,O,주의,X,보통
2022-07-07,평택(551),O,33.8,33,29,26.3,78,O,경고,O,보통
2022-07-07,화천(555),O,33.1,30.7,26.4,23.9,95,O,경고,X,보통
2022-07-07,양구(556),X,31.9,31,26.9,23.5,81,O,주의,X,보통
2022-07-07,시흥(565),X,32.6,31.3,28,25.8,83,O,경고,X,보통
2022-07-07,구리(569),X,32.7,32.2,28.3,25.3,76,O,경고,O,보통
2022-07-07,화성(571),X,32.8,,,,,O,주의,X,보통
2022-07-07,성남(572),X,32.8,32,28.2,25,79,O,경고,X,보통
2022-07-07,과천(590),X,32.9,31.4,27.4,24.4,88,O,경고,X,보통
2022-07-07,양주(598),X,32,30.7,27.1,24.7,86,O,주의,X,보통
2022-07-07,단양(601),O,34.2,34.7,28.1,24.2,79,O,경고,X,높음
2022-07-07,진천(602),O,34.6,34.7,29.7,25.4,74,O,경고,O,보통
2022-07-07,괴산(603),O,34.1,33.4,28.3,23.8,79,O,경고,O,높음
2022-07-07,옥천(604),O,35,36.1,30.2,25,67,O,경고,O,매우높음
2022-07-07,홍북(608),O,33.5,33.2,27.4,24.6,80,O,경고,X,보통
2022-07-07,공주(612),O,33.7,33.7,28.2,24.4,78,O,경고,O,높음
2022-07-07,서천(614),O,33.7,32.8,28.3,26.4,81,O,주의,O,높음
2022-07-07,논산(615),O,34.2,34.4,29.1,25.4,74,O,주의,O,높음
2022-07-07,당진(616),X,32.8,31.8,27.9,25.3,83,O,주의,X,보통
2022-07-07,청양(618),O,34.3,33.4,28.1,25.3,81,O,경고,X,보통
2022-07-07,음성(619),X,32.9,32.2,27.5,23.3,78,O,경고,X,보통
2022-07-07,증평(623),O,34.4,33.7,28.7,25.2,82,O,경고,O,높음
2022-07-07,태안(627),X,31.5,29.3,27.3,24.8,87,O,주의,X,보통
2022-07-07,예산(628),O,33.7,32.8,28.7,26.2,80,O,주의,O,보통
2022-07-07,아산(634),O,34.9,34.4,29,26,77,O,경고,X,보통
2022-07-07,계룡(636),O,33.4,33.6,27.4,22.2,74,O,주의,O,높음
2022-07-07,연천청산(652),X,,,,,,O,주의,X,보통
2022-07-07,양양(670),X,30.1,28.3,25.4,23.8,88,O,주의,X,보통
2022-07-07,무안(699),O,33.1,31.8,28.2,25.9,82,O,주의,O,높음
2022-07-07,무주(701),O,34.3,34.8,28.9,22.3,68,O,주의,O,매우높음
2022-07-07,익산(702),O,34.1,33,28.7,26,83,O,주의,O,높음
2022-07-07,진안(703),X,32,31.7,26.6,21.8,79,O,주의,X,높음
2022-07-07,담양(706),O,34.9,33.4,28.8,25.7,87,O,경고,O,높음
2022-07-07,구례(709),O,33.7,33.3,28.9,25.7,80,O,주의,O,높음
2022-07-07,나주(710),O,33.6,32.3,28,25.2,86,O,경고,O,높음
2022-07-07,순천시(712),O,33.4,32,29.1,27.2,82,O,주의,O,높음
2022-07-07,광양읍(713),O,33.9,33.6,29.2,26.3,75,O,주의,O,높음
2022-07-07,장성(730),O,33.1,32.6,28,26.4,79,O,주의,O,높음
2022-07-07,영암(731),X,32.7,31.7,28.3,26.3,83,O,주의,O,높음
2022-07-07,보성(732),X,32.7,30.9,27.7,26.3,86,O,주의,O,높음
2022-07-07,완주(734),O,34,33.5,28.5,25.2,77,O,경고,O,높음
2022-07-07,김제(737),X,32.2,34,29.3,27.2,60,O,주의,O,높음
2022-07-07,화순(741),O,33.4,33.1,28.2,25.6,78,O,경고,O,높음
2022-07-07,함평(754),O,33.4,32.1,28.2,26.1,85,O,주의,O,높음
2022-07-07,곡성(768),O,34.5,34.3,28.5,25.1,77,O,주의,O,높음
2022-07-07,압해도(789),X,32.1,30.9,27.3,25.1,83,O,주의,X,높음
2022-07-07,영양(801),O,34.2,34.9,28.2,22.5,74,O,경고,O,높음
2022-07-07,성주(810),O,34.3,35.8,29.8,26,64,O,경고,O,높음
2022-07-07,고령(812),O,33.5,34.1,28.8,24.3,76,O,경고,O,높음
2022-07-07,청도(813),O,33.6,33.3,28.6,24.7,74,O,경고,O,매우높음
2022-07-07,예천(815),O,33.8,34.2,27.8,24.7,79,O,경고,X,높음
2022-07-07,김천(822),O,35.4,35.3,28.7,23.3,76,O,경고,O,매우높음
2022-07-07,군위(823),O,34.5,34.7,29.7,24.4,72,O,경고,O,매우높음
2022-07-07,칠곡(825),O,34.2,34.1,29.3,25.5,77,O,경고,O,매우높음
2022-07-07,경산(827),O,33.8,34.2,29.5,24.7,69,O,경고,O,높음
2022-07-07,삼척(876),O,33.7,33,28.2,23.9,75,O,주의,O,높음
2022-07-07,속초(90),X,29.9,27.3,25.4,23.7,90.1,O,주의,X,보통
2022-07-07,삼천포(907),X,32,30.1,27.5,25.9,87,O,경고,O,매우높음
2022-07-07,고성(918),X,31.9,29.6,27.6,25.6,89,O,주의,O,매우높음
2022-07-07,창녕(919),O,33.4,32.8,28.9,25.1,76,O,경고,O,매우높음
2022-07-07,함안(920),O,33.6,32.8,28.8,24.4,79,O,주의,O,높음
2022-07-07,북춘천(93),X,32.8,31.3,27.5,24.8,90.3,O,경고,X,보통
2022-07-07,하동(932),O,33.3,32.5,28.6,26.5,82,O,주의,O,높음
2022-07-07,철원(95),X,31.4,30,26.6,23.9,90.1,O,주의,X,보통
2022-07-07,동두천(98),X,32.7,30.7,26.5,24.6,91.5,O,주의,X,보통
2022-07-07,파주(99),X,32.1,30.2,26.3,24.2,91.4,O,경고,X,보통
2022-07-08,북강릉(104),X,32.8,33.3,28.6,25.1,69.8,O,주의,X,보통
2022-07-08,동해(106),X,32.9,33.4,27.4,23.5,78.1,O,주의,X,높음
2022-07-08,서울(108),X,29.6,27.9,25.8,24,84.4,X,관심,X,높음
2022-07-08,인천(112),X,28.8,26.8,24.4,23.4,88.6,X,관심,X,높음
2022-07-08,원주(114),X,29.8,29.1,26.6,24.6,74.6,O,주의,X,보통
2022-07-08,울릉도(115),O,33.2,31.7,26.6,24.1,89.8,X,관심,X,보통
2022-07-08,수원(119),X,31.1,30.2,26.6,24.2,82.6,X,관심,X,높음
2022-07-08,영월(121),X,30.3,30,26.2,24.1,81.5,O,주의,X,보통
2022-07-08,충주(127),X,31.4,30.9,27,25.1,79.8,O,주의,X,보통
2022-07-08,서산(129),X,30.5,29.3,25.9,22.9,81.4,O,주의,X,보통
2022-07-08,울진(130),O,33.2,33.3,25.9,22,76.6,O,주의,X,높음
2022-07-08,청주(131),X,32.3,32.3,28.2,25.7,71.6,O,경고,X,보통
2022-07-08,대전(133),X,31.9,31.9,27.6,24.4,74.6,O,경고,X,매우높음
2022-07-08,추풍령(135),X,30.6,29.7,25.8,23.5,79,O,경고,X,높음
2022-07-08,안동(136),X,32.7,32.8,28.4,25.2,69.8,O,경고,X,높음
2022-07-08,상주(137),O,33.2,33.2,28.2,25.3,75.6,O,경고,X,높음
2022-07-08,포항(138),O,33.7,32.7,29.3,26.7,76.8,O,주의,O,높음
2022-07-08,군산(140),X,31,29.6,26.5,23.9,83.8,O,주의,X,매우높음
2022-07-08,대구(143),O,34.3,33.6,28.5,26,84.6,O,경고,X,보통
2022-07-08,전주(146),X,31.6,30.6,26.9,24.3,81.5,O,경고,X,높음
2022-07-08,울산(152),O,33.3,32.1,28.4,25.4,79.5,O,주의,X,보통
2022-07-08,창원(155),X,32.6,31.1,27.1,25,84.4,O,주의,X,보통
2022-07-08,광주(156),X,32.5,30,26.6,24.4,96.5,O,경고,X,높음
2022-07-08,부산(159),X,31.6,29.5,26.7,25.6,90.9,O,주의,X,보통
2022-07-08,통영(162),X,31.3,29.3,26.3,25.1,92.4,O,주의,X,높음
2022-07-08,목포(165),X,31.2,29.1,26.3,23.8,90.4,O,주의,X,높음
2022-07-08,여수(168),X,30.9,28.7,26.7,25.6,88.3,O,주의,X,높음
2022-07-08,흑산도(169),X,31.2,28.5,25.3,22.9,95,O,주의,X,높음
2022-07-08,완도(170),O,33,31.3,27.6,24.9,84.9,O,주의,X,보통
2022-07-08,고창(172),X,31.3,30,26.4,23.6,86.3,O,주의,X,높음
2022-07-08,제주(184),O,34.5,32.8,29.5,27.5,81.5,O,경고,O,높음
2022-07-08,진주(192),X,32.2,30,27,24.6,90.3,O,주의,X,보통
2022-07-08,양평(202),X,29.9,28.8,26.3,25.1,79.8,O,주의,X,보통
2022-07-08,이천(203),X,31.2,29.7,26.7,24.9,82.1,O,주의,X,보통
2022-07-08,인제(211),X,29.4,27.5,25.5,23.2,82.5,O,주의,X,보통
2022-07-08,홍천(212),X,29.6,28.9,25.5,24.2,83,O,주의,X,보통
2022-07-08,태백(216),X,29.1,28.8,24.7,20.1,75.5,X,관심,X,높음
2022-07-08,정선군(217),X,30.8,30.8,26.3,24,76.9,O,주의,X,보통
2022-07-08,제천(221),X,30.8,30.1,26,24.2,84.1,O,주의,X,보통
2022-07-08,보은(226),X,31.3,30.8,26.8,23.5,79,O,주의,X,높음
2022-07-08,천안(232),X,31.3,30.9,26.8,24.1,82.4,O,경고,X,보통
2022-07-08,보령(235),X,30.5,29.5,26,22.6,84.3,O,주의,X,높음
2022-07-08,부여(236),X,31.8,31.5,27.1,22.8,79,O,경고,X,높음
2022-07-08,금산(238),X,30.7,29.8,26.3,22.8,80.8,O,주의,X,높음
2022-07-08,세종(239),X,32,31.2,26.9,23.3,77,O,경고,X,보통
2022-07-08,부안(243),X,31.3,29.9,26.6,23.7,83.3,O,주의,X,매우높음
2022-07-08,임실(244),X,30,28.3,25.1,21.5,88.9,O,주의,X,높음
2022-07-08,정읍(245),X,31,30.2,26.3,23.2,81.5,O,주의,X,높음
2022-07-08,남원(247),X,30.1,28.3,25.9,22.8,88.4,O,주의,X,높음
2022-07-08,장수(248),X,29.3,27.4,24.5,19.8,88.4,O,주의,X,높음
2022-07-08,영광군(252),X,31,29.7,26.3,23.2,87.4,O,주의,X,높음
2022-07-08,김해시(253),X,32.8,31,27,25.3,90.1,O,경고,X,보통
2022-07-08,순창군(254),X,31.5,29.8,26.2,22.7,90.1,O,주의,X,높음
2022-07-08,양산시(257),O,33.1,31.6,27.6,25.2,88.6,O,경고,X,보통
2022-07-08,강진군(259),X,32.8,31.1,27.6,23.9,86.1,O,주의,X,높음
2022-07-08,장흥(260),X,32.6,31,27.5,23.2,87.3,O,주의,X,높음
2022-07-08,해남(261),X,32.5,30.2,26.8,23.6,91.8,O,주의,X,보통
2022-07-08,고흥(262),X,31.8,29.9,27,24.1,85.5,O,주의,X,높음
2022-07-08,의령군(263),O,34,33.2,28,24.2,82,O,주의,X,보통
2022-07-08,함양군(264),X,31.8,30.9,26.5,21.8,82.4,O,경고,X,높음
2022-07-08,진도군ASOS(268),X,32.2,29.9,26.3,22.3,91.1,O,주의,X,높음
2022-07-08,봉화(271),X,30.3,29.6,25.3,20.9,82.5,O,주의,X,보통
2022-07-08,영주(272),X,30.7,30.2,26.7,24.1,81.3,O,주의,X,높음
2022-07-08,문경(273),X,32,31.5,27.3,24.5,80.1,O,주의,X,높음
2022-07-08,청송군(276),X,32.7,33.4,26.9,21.6,70.1,O,주의,X,높음
2022-07-08,영덕(277),O,35.3,36.4,29.3,24.5,67.3,O,주의,X,높음
2022-07-08,의성(278),O,33.6,34.1,28.4,23.1,73.1,O,경고,X,높음
2022-07-08,구미(279),O,33,33,28.7,25.9,68.5,O,경고,X,높음
2022-07-08,영천(281),O,33.3,32.7,27.4,24.1,82.5,O,경고,X,보통
2022-07-08,경주시(283),O,34.8,34.4,27.9,24.6,83.3,O,경고,X,보통
2022-07-08,거창(284),X,32.6,31.8,26.3,21.3,84.1,O,주의,X,높음
2022-07-08,합천(285),O,33.3,32.7,28,23.6,79.1,O,경고,X,높음
2022-07-08,밀양(288),O,33.4,32.9,28.2,25.3,78.8,O,경고,X,보통
2022-07-08,산청(289),X,32.1,30.6,26.7,22.7,85.9,O,주의,X,높음
2022-07-08,거제(294),X,30.6,28.2,26,24.9,91.1,O,주의,X,높음
2022-07-08,남해(295),X,32.4,30.5,27.3,25.1,87.5,O,주의,X,높음
2022-07-08,부천(433),X,28.7,27.8,24.8,23.4,79,X,관심,X,높음
2022-07-08,안양(434),X,27.5,28.6,25.9,24.3,,X,관심,X,보통
2022-07-08,광명(437),X,30.4,29.3,26,24.3,80,X,관심,X,높음
2022-07-08,군포(438),X,30,29.1,25.5,23.8,77,X,관심,X,보통
2022-07-08,김포(441),X,,27.3,24.8,23.1,,X,관심,X,보통
2022-07-08,하남(444),X,29.2,27.5,25.7,24,79,X,관심,X,보통
2022-07-08,의왕(445),X,,,,,,X,관심,X,보통
2022-07-08,포천(504),X,28.8,26.4,24.5,23.6,90,X,관심,X,보통
2022-07-08,가평조종(505),X,29.4,27.1,24.6,23.4,90,X,관심,X,보통
2022-07-08,안성(516),X,31.3,30.3,26.5,23.8,84,O,주의,X,보통
2022-07-08,간성(517),O,33.4,32.5,27.8,23.4,81,O,주의,X,보통
2022-07-08,평창(526),X,30.7,31.2,25.5,23.4,77,O,주의,X,보통
2022-07-08,의정부(532),X,30,27.1,24.9,23.5,97,X,관심,X,보통
2022-07-08,횡성(536),X,31.8,30,25.6,24,94,O,주의,X,보통
2022-07-08,고양(540),X,29.7,28.1,25.2,23.1,85,X,관심,X,보통
2022-07-08,남양주(541),X,29.7,28.1,25.5,23.9,84,X,관심,X,보통
2022-07-08,안산(545),X,30.9,29.5,25.8,23.4,83,X,관심,X,보통
2022-07-08,경기광주(546),X,29.8,28.8,25.5,24,80,O,주의,X,보통
2022-07-08,여주(548),X,30.8,29,25.7,24,85,O,주의,X,보통
2022-07-08,용인(549),X,29.6,29.1,26,24.6,73,O,주의,X,보통
2022-07-08,오산(550),X,30.8,30.1,26.4,24.1,72,X,관심,X,보통
2022-07-08,평택(551),X,31.6,30.9,27,24.7,81,O,주의,X,보통
2022-07-08,화천(555),X,29.7,26.9,24.8,23,97,O,주의,X,보통
2022-07-08,양구(556),X,28.7,27.4,25,23.1,83,O,주의,X,보통
2022-07-08,시흥(565),X,30.1,28.5,25.8,24.1,85,X,관심,X,보통
2022-07-08,구리(569),X,29.8,28.8,26.3,25,73,X,관심,X,보통
2022-07-08,화성(571),X,31.1,29.9,26.2,23.9,82,X,관심,X,보통
2022-07-08,성남(572),X,29.7,28.8,26.4,24.7,76,O,주의,X,보통
2022-07-08,과천(590),X,30.6,29.4,26.1,24.4,82,X,관심,X,보통
2022-07-08,양주(598),X,28.7,26.7,24.6,23.4,87,X,관심,X,보통
2022-07-08,단양(601),X,31.8,31.9,27.1,24.9,82,O,주의,X,보통
2022-07-08,진천(602),X,31.8,31.6,27.8,25,76,O,주의,X,보통
2022-07-08,괴산(603),X,31.3,30.9,26.9,24.5,82,O,주의,X,보통
2022-07-08,옥천(604),X,32.7,32.9,28.1,24.2,73,O,경고,X,매우높음
2022-07-08,홍북(608),X,31.8,31.4,25.7,21.5,83,O,경고,X,보통
2022-07-08,공주(612),X,32.2,32.1,27.4,23.8,77,O,경고,X,매우높음
2022-07-08,서천(614),X,30.8,29.1,26.1,23.1,86,O,경고,X,높음
2022-07-08,논산(615),X,32.1,31.4,27.4,23.5,78,O,경고,X,높음
2022-07-08,당진(616),X,31.6,30.8,26.2,23.3,82,O,주의,X,보통
2022-07-08,청양(618),X,31.4,30.8,26.2,21.8,81,O,경고,X,높음
2022-07-08,음성(619),X,30.6,29.6,25.9,23.3,80,O,경고,X,보통
2022-07-08,증평(623),X,31.8,30.8,27.4,25,80,O,주의,X,보통
2022-07-08,태안(627),X,31.1,29.5,25.4,22.7,90,O,주의,X,보통
2022-07-08,예산(628),X,31.6,31.1,26.8,23.5,80,O,경고,X,보통
2022-07-08,아산(634),O,33.4,33.2,27.1,24.3,79,O,경고,X,보통
2022-07-08,계룡(636),X,31.1,30.6,26.1,21.3,75,O,주의,X,높음
2022-07-08,연천청산(652),X,,,,,,X,관심,X,보통
2022-07-08,양양(670),X,32,32.6,28.8,25,64,O,주의,X,보통
2022-07-08,무안(699),X,31.2,29.5,26.3,23.9,89,O,주의,X,높음
2022-07-08,무주(701),X,30.4,29.2,26.1,21.2,81,O,주의,X,높음
2022-07-08,익산(702),X,31.9,29.7,26.8,24,91,O,주의,X,매우높음
2022-07-08,진안(703),X,29.5,27.6,24.9,21.4,88,O,주의,X,높음
2022-07-08,담양(706),O,33.4,31.3,26.6,22.9,94,O,경고,X,높음
2022-07-08,구례(709),X,32,30,26.9,24.5,92,O,주의,X,높음
2022-07-08,나주(710),X,32.1,30.3,26.7,22.7,89,O,경고,X,높음
2022-07-08,순천시(712),O,33,31.5,28.3,25.1,84,O,주의,X,보통
2022-07-08,광양읍(713),X,32,30.1,26.9,23.8,89,O,주의,X,보통
2022-07-08,장성(730),X,31.7,30.1,26.1,22.3,88,O,주의,X,높음
2022-07-08,영암(731),X,32.1,30.2,27.3,23.4,87,O,주의,X,높음
2022-07-08,보성(732),O,33.1,31.8,27.5,22.8,86,O,주의,X,보통
2022-07-08,완주(734),X,32,30.4,26.2,23.2,89,O,경고,X,높음
2022-07-08,김제(737),X,30.4,30.7,26.5,23.2,74,O,주의,X,높음
2022-07-08,화순(741),X,31.8,30.3,26.8,23.2,84,O,경고,X,높음
2022-07-08,함평(754),X,31.9,30.4,26.5,24.1,90,O,주의,X,높음
2022-07-08,곡성(768),X,31.7,29.5,25.9,22.2,92,O,주의,X,높음
2022-07-08,압해도(789),X,32,30.1,25.8,23.1,92,O,주의,X,높음
2022-07-08,영양(801),O,33.1,33.4,27.6,21.6,76,O,주의,X,높음
2022-07-08,성주(810),O,33.5,33.3,28.4,23.2,71,O,경고,X,보통
2022-07-08,고령(812),O,33.9,34.3,28,23.2,83,O,경고,X,높음
2022-07-08,청도(813),O,34.4,33.7,27.7,25.1,85,O,경고,X,보통
2022-07-08,예천(815),X,32.3,32.8,27.7,24.2,77,O,주의,X,높음
2022-07-08,김천(822),O,33.3,32.3,27.4,21.5,79,O,경고,X,높음
